REF_DATE,GEO,DGUID,Alternative measures,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS 
2021-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,186.6,,,,1
2021-02,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,186.8,,,,1
2021-03,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,187.2,,,,1
2021-04,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,187.6,,,,1
2021-05,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,188.2,,,,1
2021-06,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,188.7,,,,1
2021-07,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,189.4,,,,1
2021-08,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,190.0,,,,1
2021-09,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,190.6,,,,1
2021-10,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,191.0,,,,1
2021-11,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,191.4,,,,1
2021-12,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,192.2,,,,1
2022-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,193.1,,,,1
2022-02,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,193.9,,,,1
2022-03,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,195.1,,,,1
2022-04,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,196.3,,,,1
2022-05,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,197.5,,,,1
2022-06,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,198.2,,,,1
2022-07,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,199.1,,,,1
2022-08,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,199.5,,,,1
2022-09,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,200.1,,,,1
2022-10,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,200.9,,,,1
2022-11,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,201.5,,,,1
2022-12,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,202.1,,,,1
2023-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,202.8,,,,1
2023-02,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.10,203.4,,,,1
2010-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,152.2,,,,1
2010-02,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,152.4,,,,1
2010-03,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,152.3,,,,1
2010-04,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,152.6,,,,1
2010-05,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,152.7,,,,1
2010-06,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,152.8,,,,1
2010-07,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,153.0,,,,1
2010-08,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,153.0,,,,1
2010-09,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,153.2,,,,1
2010-10,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,153.6,,,,1
2010-11,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,153.7,,,,1
2010-12,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,154.0,,,,1
2011-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,154.2,,,,1
2011-02,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,154.2,,,,1
2011-03,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,154.7,,,,1
2011-04,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,154.9,,,,1
2011-05,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,155.4,,,,1
2011-06,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,155.6,,,,1
2011-07,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,155.8,,,,1
2011-08,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,156.1,,,,1
2011-09,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,156.4,,,,1
2011-10,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,156.6,,,,1
2011-11,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,156.9,,,,1
2011-12,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,157.0,,,,1
2012-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,157.4,,,,1
2012-02,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,157.6,,,,1
2012-03,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,157.6,,,,1
2012-04,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,158.1,,,,1
2012-05,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,158.0,,,,1
2012-06,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,157.9,,,,1
2012-07,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,158.1,,,,1
2012-08,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,158.5,,,,1
2012-09,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,158.5,,,,1
2012-10,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,158.7,,,,1
2012-11,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,158.8,,,,1
2012-12,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,158.9,,,,1
2013-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,158.9,,,,1
2013-02,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,159.5,,,,1
2013-03,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,159.5,,,,1
2013-04,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,159.6,,,,1
2013-05,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,159.7,,,,1
2013-06,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,159.9,,,,1
2013-07,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,160.1,,,,1
2013-08,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,160.3,,,,1
2013-09,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,160.5,,,,1
2013-10,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,160.6,,,,1
2013-11,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,160.8,,,,1
2013-12,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,161.1,,,,1
2014-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,161.3,,,,1
2014-02,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,161.6,,,,1
2014-03,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,161.9,,,,1
2014-04,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,162.2,,,,1
2014-05,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,162.5,,,,1
2014-06,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,162.7,,,,1
2014-07,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,162.7,,,,1
